ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
8736,Female,No,31,Yes,Healthcare,,Low,1.0,Cat_7,A
10637,Male,No,20,No,Healthcare,9.0,Low,3.0,Cat_6,A
10436,Female,Yes,85,Yes,Artist,1.0,High,2.0,Cat_2,D
6551,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,A
5537,Male,Yes,72,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
1790,Male,Yes,61,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
42,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
2546,Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,B
9102,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
6694,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_6,C
8541,Male,,43,No,Executive,,Average,3.0,Cat_3,A
4077,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_6,C
4104,Male,No,48,No,Entertainment,1.0,Low,1.0,Cat_6,C
6268,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
3923,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
8082,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,D
1120,Male,No,25,Yes,Doctor,6.0,Low,1.0,Cat_2,D
8618,Female,Yes,27,No,Artist,0.0,Low,4.0,Cat_6,C
6508,Female,,51,No,Artist,,Average,3.0,Cat_4,B
8628,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
2494,Female,Yes,51,No,Doctor,0.0,Average,3.0,Cat_6,C
9953,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,Cat_6,B
7580,Male,Yes,49,Yes,Artist,0.0,High,2.0,Cat_6,C
7239,Male,Yes,26,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
3601,Male,No,25,No,Marketing,0.0,Low,3.0,Cat_3,A
793,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,A
4278,Female,Yes,85,Yes,Lawyer,0.0,Low,1.0,Cat_3,D
1490,Male,Yes,51,Yes,Executive,1.0,High,4.0,Cat_6,C
3060,Male,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_6,A
87,Male,Yes,52,No,Engineer,,Low,1.0,Cat_2,D
3605,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,C
1985,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6,C
63,Female,Yes,37,Yes,Artist,4.0,Low,4.0,Cat_5,B
5226,Male,Yes,25,No,Entertainment,3.0,Average,2.0,Cat_3,D
7722,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
7129,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
5009,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6857,Male,No,28,Yes,Artist,13.0,Low,2.0,Cat_6,A
1753,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,B
8106,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_6,B
4783,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_6,A
2347,Female,No,23,No,Entertainment,1.0,Low,5.0,Cat_2,D
748,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
8681,Male,Yes,42,Yes,Entertainment,,Average,2.0,Cat_6,C
5318,Female,No,25,Yes,Healthcare,3.0,Low,5.0,Cat_4,D
5578,Male,No,33,Yes,Artist,8.0,Low,2.0,Cat_6,A
1329,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,B
1862,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2,C
3183,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
5169,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_1,C
9479,Female,No,23,No,Healthcare,,Low,4.0,Cat_6,D
1457,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
6874,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
1519,Male,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6,B
7764,Female,No,23,No,Marketing,2.0,Low,6.0,Cat_3,D
3744,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6,D
7324,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
9349,Male,Yes,42,Yes,Healthcare,6.0,High,4.0,Cat_6,D
2429,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
4095,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
14,Male,No,42,Yes,Doctor,9.0,Low,1.0,Cat_6,B
7959,Male,No,28,Yes,Doctor,0.0,Low,4.0,Cat_6,A
866,Male,Yes,26,Yes,Artist,0.0,Average,2.0,Cat_6,D
636,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,B
9211,Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6,A
1171,Male,Yes,39,Yes,Artist,,Average,4.0,Cat_3,B
7700,Male,Yes,26,No,Entertainment,3.0,Low,2.0,Cat_4,A
4872,Female,No,31,No,Engineer,0.0,Low,2.0,Cat_6,D
8639,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
2241,Female,Yes,37,Yes,Homemaker,,High,2.0,Cat_6,A
8538,Female,No,39,Yes,Doctor,4.0,Low,1.0,Cat_6,A
2330,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,C
5928,Male,Yes,37,No,Artist,0.0,Average,6.0,Cat_4,A
3172,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
8412,Male,No,82,,Lawyer,1.0,Low,2.0,Cat_4,A
6769,Female,Yes,35,Yes,Doctor,,Low,2.0,Cat_6,B
4304,Male,No,23,No,Healthcare,,Low,4.0,Cat_3,D
10550,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
10119,Female,Yes,35,Yes,Engineer,1.0,Low,3.0,Cat_3,B
575,Female,Yes,47,Yes,Homemaker,,High,5.0,Cat_6,A
6479,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,B
7767,Male,No,30,Yes,Artist,0.0,Low,4.0,Cat_6,A
6190,Male,Yes,62,No,Artist,0.0,Average,3.0,Cat_6,C
9990,Female,Yes,49,No,Engineer,1.0,Low,1.0,Cat_7,A
8523,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
673,Female,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,C
9930,Female,No,43,Yes,Artist,9.0,Low,1.0,Cat_6,A
7517,Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6,C
1421,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_4,C
5517,Female,No,26,No,Homemaker,8.0,Low,2.0,Cat_6,D
5701,Male,Yes,38,No,Executive,5.0,High,3.0,Cat_6,A
3618,Male,No,25,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
934,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
8153,Male,Yes,69,No,Lawyer,1.0,Average,2.0,Cat_6,D
1896,Male,Yes,67,No,Executive,,High,2.0,Cat_6,A
4674,Female,No,30,No,Doctor,3.0,Low,4.0,Cat_6,A
2413,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
1730,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,D
7421,Male,Yes,38,Yes,,9.0,Average,2.0,Cat_6,C
4715,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
7048,Male,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_6,A
8303,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_6,C
8525,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6,A
6234,Female,No,23,No,Healthcare,2.0,Low,6.0,Cat_1,D
3009,Female,No,55,Yes,Artist,0.0,Low,,Cat_3,B
3264,Male,Yes,39,No,Artist,,Low,2.0,Cat_4,A
10037,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3,A
9372,Male,Yes,53,Yes,Artist,2.0,Average,3.0,Cat_6,C
5853,Female,No,22,No,Lawyer,8.0,Low,1.0,Cat_6,D
3974,Male,Yes,38,Yes,Healthcare,8.0,Average,4.0,Cat_6,C
2023,Male,Yes,28,No,Executive,,Low,7.0,Cat_4,A
1689,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
9547,Female,Yes,45,Yes,Artist,1.0,Low,2.0,Cat_6,D
5134,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
8870,Female,No,32,No,Homemaker,1.0,Low,1.0,Cat_6,A
9259,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,B
2517,Male,Yes,35,Yes,Artist,2.0,Low,3.0,Cat_2,B
10308,Female,Yes,86,No,Lawyer,,Low,,Cat_6,B
1154,Female,Yes,46,Yes,,0.0,Low,2.0,Cat_6,C
569,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,D
4291,Female,No,29,Yes,Artist,,Low,1.0,Cat_4,B
2965,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_4,D
7111,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
10505,Female,No,38,Yes,Marketing,8.0,Low,3.0,Cat_4,D
7171,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1107,Female,Yes,27,Yes,Entertainment,3.0,Low,5.0,Cat_6,B
4812,Male,,18,No,,6.0,High,4.0,Cat_3,D
6436,Female,Yes,41,Yes,Healthcare,1.0,Average,2.0,Cat_3,A
1751,Male,No,35,No,Engineer,7.0,Low,2.0,Cat_6,A
5635,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
8932,Male,Yes,87,No,Lawyer,,Low,1.0,Cat_3,B
7603,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6,C
5995,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4,A
728,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
6665,Male,Yes,25,,Artist,8.0,Low,,Cat_6,A
7424,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B
964,Female,Yes,39,No,Doctor,1.0,Average,4.0,Cat_4,C
10480,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D
8997,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
3494,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_5,D
4600,Female,Yes,47,Yes,Homemaker,1.0,Low,4.0,Cat_6,A
4852,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
6413,Male,Yes,59,Yes,Entertainment,5.0,High,5.0,Cat_6,B
9934,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_3,A
7438,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
10226,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
7467,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C
5759,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6,C
9671,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
9992,Female,No,33,No,Entertainment,8.0,Low,5.0,Cat_4,D
3739,Female,No,33,Yes,Artist,0.0,Low,4.0,Cat_6,A
9394,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
4683,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,C
2964,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
9910,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
8184,Female,Yes,68,No,Lawyer,1.0,Low,1.0,Cat_6,D
6371,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6,D
4953,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_2,B
2415,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1186,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,D
7325,Male,Yes,59,Yes,Lawyer,,High,2.0,Cat_6,C
8661,Male,Yes,49,Yes,Artist,2.0,Average,4.0,Cat_2,C
5250,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_2,D
5855,Female,No,32,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
3061,Female,No,32,Yes,Engineer,,Low,,Cat_3,D
6495,Male,Yes,53,Yes,Doctor,0.0,Average,2.0,Cat_6,C
7621,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
3914,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,A
3598,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
974,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,C
6516,Male,Yes,42,Yes,Executive,0.0,High,3.0,Cat_4,C
4493,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,D
2796,Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_6,B
8302,Male,Yes,53,Yes,Executive,4.0,High,3.0,Cat_6,C
8399,Female,No,30,No,Healthcare,0.0,Low,9.0,Cat_6,C
3890,Male,Yes,43,No,Artist,3.0,Average,3.0,Cat_6,B
8789,Female,Yes,46,Yes,Artist,2.0,Low,2.0,Cat_6,C
4976,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
8205,Male,Yes,51,Yes,Executive,1.0,High,4.0,Cat_6,C
516,Male,Yes,69,No,Entertainment,1.0,Average,3.0,Cat_6,D
9173,Male,Yes,56,Yes,Artist,8.0,Average,3.0,Cat_6,C
4137,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C
471,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,A
10277,Female,No,48,No,Entertainment,,Low,1.0,Cat_6,B
775,Female,No,57,Yes,Doctor,0.0,Low,2.0,Cat_6,B
4688,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4,A
3434,Female,No,20,No,Doctor,6.0,Low,4.0,Cat_2,A
3910,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,C
1744,Male,Yes,47,No,Executive,1.0,High,2.0,Cat_3,B
8836,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A
985,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
9542,Male,Yes,36,Yes,Artist,,Average,2.0,Cat_6,C
1170,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6,C
2466,Male,Yes,52,No,Engineer,,Low,1.0,Cat_6,C
4227,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,B
8123,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B
10383,Female,Yes,59,Yes,Homemaker,6.0,Low,1.0,Cat_6,B
9986,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C
9955,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
7057,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
4584,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,A
3376,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,B
9882,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_3,C
2184,Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6,C
7824,Male,Yes,52,Yes,Artist,2.0,Low,3.0,Cat_3,A
7569,Male,No,40,,Artist,8.0,Low,2.0,Cat_6,C
448,Male,Yes,59,Yes,Artist,,Low,,Cat_6,B
988,Male,Yes,67,No,Lawyer,,High,2.0,Cat_1,B
6179,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
5607,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B
1156,Female,No,28,No,Engineer,0.0,Low,4.0,Cat_4,B
5485,Female,Yes,47,No,Engineer,9.0,Average,4.0,Cat_4,B
2867,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,D
1190,Male,No,42,Yes,,,Low,1.0,Cat_6,D
2973,Male,Yes,51,No,Artist,,Average,3.0,Cat_6,C
9418,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6,B
5836,Male,Yes,50,No,Artist,0.0,High,4.0,Cat_6,B
3425,Female,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_4,B
10017,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
6866,Male,No,29,No,Artist,0.0,Low,5.0,Cat_4,A
1469,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_2,A
9076,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,C
6323,Female,No,36,Yes,Marketing,9.0,Low,1.0,Cat_3,C
8308,Female,Yes,39,Yes,Artist,,Average,4.0,Cat_4,D
1726,Female,Yes,63,Yes,Artist,1.0,High,3.0,Cat_6,C
3672,Female,Yes,51,Yes,Engineer,0.0,Average,3.0,Cat_3,A
1239,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
9815,Female,No,30,Yes,Healthcare,1.0,Low,2.0,Cat_3,A
8075,Female,Yes,58,No,Artist,0.0,Average,3.0,Cat_6,A
89,Female,Yes,51,Yes,Artist,1.0,Average,5.0,Cat_6,C
3681,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
4314,Male,No,49,No,Entertainment,1.0,Low,3.0,Cat_3,D
5304,Male,No,18,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
1213,Female,,72,Yes,Lawyer,4.0,High,,Cat_6,D
8299,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2,A
3252,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
2320,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
10554,Female,Yes,37,Yes,Doctor,9.0,Average,4.0,Cat_2,C
6657,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_3,A
9879,Female,No,29,No,Marketing,1.0,Low,5.0,Cat_3,D
3581,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,C
9562,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
2841,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,D
9515,Male,Yes,48,No,Entertainment,,Average,5.0,Cat_6,C
8415,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
7102,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_7,B
7134,Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,A
6700,Male,Yes,47,No,Entertainment,1.0,Average,3.0,Cat_3,B
5850,Male,No,37,Yes,Artist,0.0,Low,1.0,Cat_6,B
5180,Male,Yes,51,Yes,Doctor,,Low,2.0,,C
6367,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4,A
5157,Female,Yes,46,Yes,Artist,1.0,High,3.0,Cat_6,C
551,Male,No,35,No,Entertainment,9.0,Low,2.0,Cat_6,D
6649,Male,Yes,65,No,Entertainment,1.0,High,2.0,Cat_6,B
4618,Female,Yes,46,Yes,Artist,4.0,High,5.0,Cat_6,C
9736,Male,No,32,No,Doctor,9.0,Low,4.0,Cat_3,D
1699,Male,,29,No,Healthcare,1.0,Low,3.0,Cat_6,A
844,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,D
3552,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_3,C
3421,Female,,58,No,Executive,1.0,Average,3.0,Cat_3,B
80,Male,Yes,37,No,Engineer,12.0,Average,5.0,Cat_4,B
5503,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
3733,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,D
9919,Male,Yes,41,Yes,Entertainment,9.0,Average,,Cat_2,B
4700,Female,No,38,Yes,Artist,4.0,Low,1.0,Cat_6,A
972,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,A
7808,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
3508,Female,No,46,Yes,Marketing,0.0,Low,,Cat_6,D
356,Male,Yes,39,Yes,Artist,,Low,3.0,Cat_6,A
5021,Male,No,26,Yes,Artist,1.0,Low,1.0,Cat_3,C
5851,Female,Yes,62,No,Artist,,Average,3.0,Cat_6,C
5574,Female,Yes,61,Yes,Lawyer,,High,4.0,Cat_2,B
3895,Female,Yes,71,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2324,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_4,B
2632,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3,B
3748,Female,Yes,79,No,Engineer,0.0,High,2.0,Cat_4,A
9442,Male,Yes,61,No,Artist,0.0,Low,1.0,Cat_6,A
2977,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
5783,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
5016,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
6442,Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
6380,Female,No,71,Yes,Doctor,0.0,Low,1.0,Cat_6,B
7095,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6,B
9605,Male,,20,No,Marketing,3.0,Low,2.0,Cat_3,D
5545,Female,No,43,Yes,Artist,10.0,Low,1.0,Cat_6,D
6602,Male,Yes,84,Yes,Lawyer,,High,3.0,Cat_6,B
5274,Male,Yes,38,No,Artist,,Average,2.0,Cat_6,A
10023,Female,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
403,Female,No,31,Yes,Engineer,4.0,Low,2.0,Cat_6,B
2380,Male,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_6,A
7415,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
7400,Female,No,48,Yes,Entertainment,1.0,Low,,Cat_4,C
8937,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
9315,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4,D
4336,Female,No,28,Yes,Homemaker,,Low,1.0,Cat_6,C
2071,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
3362,Female,Yes,40,Yes,Doctor,8.0,Average,2.0,Cat_6,B
3147,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,D
9939,Male,No,33,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
4225,Female,No,29,Yes,Doctor,9.0,Low,5.0,Cat_3,B
2297,Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_4,B
2190,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6,B
9683,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,A
2099,Male,,48,Yes,Executive,,High,5.0,Cat_6,B
8250,Male,Yes,35,No,Artist,6.0,Average,5.0,Cat_6,C
1844,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A
1528,Female,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_4,B
880,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
142,Female,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
8130,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,A
6407,Female,Yes,55,Yes,Artist,1.0,High,4.0,Cat_6,B
9520,Male,Yes,40,No,Executive,0.0,Average,4.0,Cat_4,D
10132,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,A
6613,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,B
8580,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4,A
10410,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_4,C
3893,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,B
10373,Male,Yes,37,Yes,Artist,9.0,Low,1.0,Cat_4,A
4200,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4,D
4780,Male,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
9146,Female,No,30,No,Healthcare,0.0,Low,7.0,Cat_6,B
7182,Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
1249,Female,No,32,Yes,Marketing,0.0,Low,3.0,Cat_2,B
5149,Male,No,25,No,Entertainment,7.0,Low,4.0,Cat_6,B
384,Male,No,26,No,Doctor,0.0,Low,4.0,Cat_6,A
2821,Male,Yes,52,Yes,Artist,2.0,Average,2.0,Cat_6,C
4764,Male,Yes,59,No,Entertainment,8.0,Average,3.0,Cat_6,C
5244,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,D
5746,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
2405,Female,Yes,84,Yes,Artist,1.0,High,2.0,Cat_6,A
6092,Male,No,32,No,Healthcare,12.0,Low,4.0,Cat_6,D
1061,Male,Yes,62,,Lawyer,0.0,Low,1.0,Cat_6,C
50,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,D
8458,Female,Yes,61,Yes,Artist,0.0,Average,3.0,,C
2049,Male,Yes,58,Yes,Artist,,Average,1.0,Cat_6,D
2432,Female,Yes,62,Yes,Artist,2.0,High,3.0,Cat_6,C
3822,Male,Yes,35,No,Doctor,5.0,Low,4.0,Cat_4,A
7534,Male,Yes,52,Yes,Executive,7.0,High,4.0,Cat_4,C
6716,Male,Yes,41,Yes,Marketing,,High,2.0,Cat_6,B
7036,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B
8146,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
5589,Male,Yes,31,Yes,Entertainment,1.0,Average,3.0,Cat_6,A
455,Female,No,38,Yes,Artist,9.0,Low,4.0,Cat_6,C
27,Male,Yes,72,Yes,Homemaker,9.0,Low,,,D
3226,Female,No,30,No,Engineer,1.0,Low,5.0,Cat_3,D
8009,Male,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_4,C
10642,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
7128,Male,Yes,67,Yes,Entertainment,2.0,Average,3.0,Cat_6,C
5667,Female,Yes,57,Yes,Artist,0.0,High,4.0,Cat_6,C
9653,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_6,C
8062,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
689,Male,Yes,41,Yes,Artist,11.0,High,2.0,Cat_6,A
735,Male,No,31,Yes,Entertainment,0.0,Low,5.0,Cat_6,D
6687,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
4424,Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3,D
6872,Male,Yes,50,Yes,Artist,8.0,Low,2.0,Cat_6,D
7276,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,D
7801,Male,No,32,Yes,Doctor,9.0,Low,1.0,Cat_6,A
9443,Female,Yes,42,No,Engineer,1.0,Low,3.0,Cat_6,A
948,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
9034,Female,Yes,37,No,Engineer,7.0,Low,1.0,Cat_4,D
5369,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,D
7840,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
6980,Female,No,33,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
4589,Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,B
7601,Male,Yes,83,No,Lawyer,0.0,High,3.0,Cat_3,D
2499,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_2,C
9437,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
5242,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D
3045,Female,No,67,Yes,Engineer,0.0,Low,,Cat_6,D
7308,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
